Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward
7920000,14.846153,2.0845753e-05,0.8594789228788237,240.0731707317073,247.82469,258.8076,0.8786646534756917,0.1873582298072373
7930000,14.869926,2.0746465e-05,0.838868930589321,235.51162790697674,247.72299,258.96677,0.8311724323172902,0.17945529572492422
7940000,14.880609,2.0653131e-05,0.8436875199632985,234.54761904761904,247.70808,258.8451,0.8324991026449771,0.1818654684438592
7950000,14.89603,2.0554751e-05,0.8519801967019258,232.5581395348837,247.28436,258.9359,0.8645165216091067,0.17952643486476222
7960000,14.87337,2.0448977e-05,0.8150678245827209,231.13953488372093,247.68698,258.91068,0.8078859188528948,0.17910251567183538
7970000,14.875829,2.0350039e-05,0.8302171919928041,227.7906976744186,247.21211,259.01093,0.8314450790369233,0.17480464355456968
7980000,14.868385,2.0251791e-05,0.8276652424511585,229.8181818181818,248.14574,259.35254,0.8184533913365819,0.17907672553238543
7990000,14.852629,2.0148682e-05,0.8071477562189102,228.74418604651163,247.06999,259.29675,0.8112412431212359,0.17507966607809067
8000000,14.860599,2.0048134e-05,0.9242328779771924,248.7,248.0599,259.31094,0.938857088983059,0.191747023165226
8010000,14.872123,1.9950527e-05,0.8190338268529537,234.65116279069767,248.84271,259.6578,0.8111523739820303,0.1797530000466247
8020000,14.87787,1.9857796e-05,0.8348758444190025,233.5581395348837,247.99576,259.55624,0.8332268316731897,0.17818564843646315
8030000,14.889738,1.9751824e-05,0.8238659007918268,231.35714285714286,247.7647,259.5136,0.8203935419164953,0.17599156392472132
8040000,14.878861,1.9653768e-05,0.8781296889342013,239.71428571428572,247.8612,259.6538,0.8777300493703002,0.18605645267026766
8050000,14.891107,1.9547928e-05,0.8831694800229299,239.85714285714286,248.72394,259.86365,0.8824803807905742,0.18293824073459422
8060000,14.871868,1.9452864e-05,0.8836683767537276,235.0952380952381,248.42015,259.71335,0.8833146093501931,0.17937117948063783
8070000,14.879557,1.934804e-05,0.8986642660527695,246.34146341463415,248.98152,259.8694,0.9070669718086719,0.19087422341108323
8080000,14.873831,1.9253137e-05,0.8307052178397065,230.52380952380952,248.35846,259.80908,0.8272221592623134,0.1779897750117058
8090000,14.874154,1.915771e-05,0.835288883345883,243.0731707317073,248.68933,259.88135,0.8408767951697838,0.18512083371964896
8100000,14.874576,1.9048866e-05,0.8898174986243248,242.54761904761904,249.20952,259.9642,0.8894363592068354,0.1848994048223609
8110000,14.894522,1.8945819e-05,0.8171435225495073,230.13953488372093,247.41093,259.6611,0.8109766955292502,0.17631881822680318
8120000,14.88815,1.8848423e-05,0.849926428958064,234.57142857142858,248.69926,259.69547,0.8511360117367336,0.18087364218774296
8130000,14.875021,1.8751665e-05,0.8177658681606137,233.02325581395348,249.0772,259.9752,0.8221135602094406,0.1816716593538606
8140000,14.899723,1.8647048e-05,0.8428452934433774,243.14634146341464,249.28809,260.1322,0.8418840858631018,0.18594104896594837
8150000,14.884668,1.8559189e-05,0.8321523151771967,230.3953488372093,248.57988,260.03906,0.8273932632318762,0.17633281604841697
8160000,14.895162,1.845453e-05,0.8575039002157393,236.85714285714286,249.3453,260.22192,0.8603188707714989,0.17986099484066168
8170000,14.886752,1.8345481e-05,0.8075028296027865,236.21428571428572,249.61758,260.37988,0.8106533303147271,0.1799931950157597
8180000,14.878675,1.8257335e-05,0.8981334238154132,245.4878048780488,249.2663,260.42477,0.8986924007171537,0.1868342259308187
8190000,14.886068,1.8149478e-05,0.8315754160284996,239.6341463414634,249.12752,260.31754,0.8341343938940908,0.1838361923469276
8200000,14.881528,1.8045237e-05,0.840162585179011,236.5,249.1549,260.38748,0.8385913242541608,0.18138075114360877
8210000,14.856798,1.7959854e-05,0.8011994018134746,230.5681818181818,249.2209,260.52518,0.8001400447365913,0.17696124112064188
8220000,14.855045,1.7848717e-05,0.8186311671002344,227.45454545454547,248.74855,260.5332,0.8170441653240811,0.17582304013723676
8230000,14.88799,1.774316e-05,0.8029534587902682,233.42857142857142,249.08923,260.6161,0.8011290544555301,0.1818043023702644
8240000,14.895858,1.7653017e-05,0.8334935454740411,238.26190476190476,249.6678,260.78766,0.8437618824342886,0.18276446423537673
8250000,14.849117,1.7550863e-05,0.8497948917959418,236.47619047619048,249.46135,260.82068,0.8457912660780407,0.18133412017708733
8260000,14.844164,1.744375e-05,0.8414172015902472,241.29268292682926,249.85254,260.97327,0.8426291929875932,0.1835579306977551
8270000,14.859248,1.7349053e-05,0.8814210490119166,246.0731707317073,250.47754,261.30298,0.8692969149205743,0.18575157661263536
8280000,14.8428335,1.7252209e-05,0.7874342806117479,228.8139534883721,249.39922,261.1162,0.7897996268300123,0.17389042129696802
8290000,14.835366,1.7150103e-05,0.8815565232864835,230.0909090909091,249.57085,261.14688,0.8893376389010386,0.17473053407262673
8300000,14.836047,1.7055614e-05,0.8326082559568542,231.97619047619048,249.2012,261.1383,0.8339382615827379,0.180124715502773
8310000,14.87441,1.6952346e-05,0.8226030642787615,237.52380952380952,249.15948,260.98285,0.8128347728578817,0.18147447545613563
8320000,14.851421,1.6844839e-05,0.8176067651704301,234.0,249.67828,261.47116,0.8256178047767905,0.17911227307347363
8330000,14.850655,1.6747917e-05,0.8390659097404707,238.02380952380952,251.20712,261.62314,0.8371749073266983,0.1793523650793802
8340000,14.860237,1.6652177e-05,0.832507535815239,241.2439024390244,250.53218,261.65753,0.827926177804063,0.1848342343256241
8350000,14.85673,1.6549162e-05,0.8270860343155536,225.3409090909091,250.0111,261.59647,0.8242671469395811,0.1712979360652918
8360000,14.869958,1.6460297e-05,0.8383002630656674,241.0,250.45108,261.55313,0.8451506310985202,0.1831345609610989
8370000,14.866571,1.6351085e-05,0.8404773482825698,240.0487804878049,250.43341,261.50974,0.8397427971770124,0.18474048775870625
8380000,14.862746,1.6251643e-05,0.8394573339542677,230.11627906976744,250.14505,261.61652,0.848465911350971,0.1789534780694995
8390000,14.856516,1.615027e-05,0.827254172868845,244.17073170731706,250.5499,261.822,0.816381226952483,0.1837408795225911
8400000,14.847189,1.6051736e-05,0.7983709315574447,234.65116279069767,249.94829,261.8948,0.7995777050423067,0.18342952347945335
8410000,14.854025,1.5949923e-05,0.8533832217965808,237.4047619047619,250.89001,262.16876,0.8521992102974937,0.17929195683626903
8420000,14.860315,1.5851592e-05,0.8646048834547401,243.825,251.26701,262.23706,0.8641883186995983,0.185147363319993
8430000,14.858448,1.5753218e-05,0.8528045592612998,234.8139534883721,249.91011,261.87152,0.8609813200526459,0.1801668369579454
8440000,14.859138,1.5651309e-05,0.7821808320216157,225.77272727272728,249.51793,261.5763,0.7751597081395712,0.17640926121649417
8450000,14.8405285,1.5552141e-05,0.8495115792112691,238.07142857142858,251.01628,262.01862,0.8529687124703612,0.1819737447159631
8460000,14.864169,1.544695e-05,0.869749881504547,238.16666666666666,250.1872,262.09143,0.8630060532263347,0.18239281353141581
8470000,14.866056,1.5354244e-05,0.8107150794768875,226.0681818181818,250.62299,262.55807,0.8181277926672589,0.17510133075781845
8480000,14.852501,1.52524935e-05,0.863352832198143,249.15,252.02988,262.914,0.8638910874724388,0.18941878862679004
8490000,14.869959,1.5148518e-05,0.8520234778878235,238.0952380952381,252.05528,262.94614,0.8526760018089923,0.1809756577741809
8500000,14.846547,1.505796e-05,0.874059065994693,241.5121951219512,252.14812,263.27875,0.869411608292943,0.18292866186017082
8510000,14.822156,1.4945641e-05,0.881714972417529,240.0487804878049,252.52982,263.58377,0.8828937505803457,0.1836834893357463
8520000,14.824036,1.4852979e-05,0.8571890933173043,238.95238095238096,252.4687,263.59164,0.854468088064875,0.18350890864218986
8530000,14.826032,1.4757927e-05,0.8615715762600302,247.225,252.40665,263.66006,0.8523125447332859,0.1892833851277828
8540000,14.806739,1.465312e-05,0.8473760856360923,240.70731707317074,252.64777,263.6749,0.8539820248033942,0.18473145620125095
8550000,14.842657,1.4553357e-05,0.7860373350029642,226.95454545454547,250.82143,263.38943,0.7833462396467273,0.17892269091680646
8560000,14.84889,1.4454278e-05,0.8020271317556847,235.06976744186048,252.11313,263.80084,0.8090791757716689,0.18091723652080047
8570000,14.825894,1.4349999e-05,0.8245556498082672,238.1951219512195,253.12712,264.14307,0.8295220165717893,0.18433904593310704
8580000,14.826422,1.4254095e-05,0.7960782863877036,226.8409090909091,252.42357,264.01822,0.7838983061638746,0.17826834646984935
8590000,14.8267355,1.41593155e-05,0.8048178764681021,237.61904761904762,253.16988,264.21762,0.8147776893207005,0.183745032087678
8600000,14.813932,1.4051993e-05,0.8264842106159344,234.2093023255814,252.62622,264.33524,0.8222225417577943,0.18019745927737202
8610000,14.800072,1.3948689e-05,0.804168881310357,221.75555555555556,251.93396,264.25833,0.8049482992953725,0.17264574004544153
8620000,14.820715,1.3850888e-05,0.8223926908359295,240.41463414634146,253.48128,264.41098,0.8181565154979868,0.18857373260870214
8630000,14.78333,1.3743215e-05,0.7737505566742685,220.93333333333334,252.42639,264.44733,0.7869157913658354,0.17570392460458809
8640000,14.775375,1.3645669e-05,0.8159848971499337,226.51111111111112,251.2373,263.6864,0.8032091280276125,0.17667506313459438
8650000,14.756689,1.3547004e-05,0.8025315187689734,237.53658536585365,253.36423,264.67453,0.8100974602358681,0.18340474340532506
8660000,14.757906,1.34463835e-05,0.8371476903557777,243.26829268292684,253.12248,264.6869,0.8347609819072049,0.1906596425829864
8670000,14.765214,1.3353065e-05,0.8102994070843209,231.04651162790697,253.057,264.70282,0.8120222339449927,0.18107977700094843
8680000,14.759436,1.3244788e-05,0.7902164257234997,224.17777777777778,252.689,264.65622,0.7824304935004976,0.17239716632498636
8690000,14.751611,1.3146007e-05,0.7765775814998982,230.7674418604651,252.73982,264.58313,0.7889608505160309,0.18049862357073052
8700000,14.75653,1.304298e-05,0.8264961285250527,232.71428571428572,253.02888,264.46527,0.8143804346521696,0.18432346811251982
8710000,14.788209,1.2948637e-05,0.8068735805295763,237.0,253.76407,264.93314,0.8273017184720153,0.18871574593885315
8720000,14.808117,1.2852489e-05,0.882799141282259,231.90697674418604,253.72163,265.0691,0.8731507085436998,0.17782753454737885
8730000,14.786363,1.2746464e-05,0.8417226210946128,240.35714285714286,254.1712,265.22565,0.8361405176775796,0.18345337077265694
8740000,14.804104,1.2653946e-05,0.8322016111597782,242.41463414634146,253.42114,265.13516,0.833408711705266,0.18976324196995759
8750000,14.80544,1.2550533e-05,0.8481114600740728,234.47619047619048,253.99666,265.26498,0.8461496187817483,0.17968492147823176
8760000,14.806699,1.2443832e-05,0.888243217657252,243.8048780487805,254.47606,265.5196,0.8839789439992207,0.18919007607349536
8770000,14.838367,1.2349235e-05,0.8839370021369399,241.58536585365854,255.0541,265.9705,0.8872835127318778,0.1856972071819189
8780000,14.839223,1.2254838e-05,0.8556868884621597,247.17073170731706,254.71416,265.92398,0.8644449587275342,0.19317124856681359
8790000,14.838536,1.2146751e-05,0.7477721971544352,224.77272727272728,253.23721,265.46103,0.7395790757780726,0.1772531902586872
8800000,14.822896,1.2052193e-05,0.8218967440453443,225.95454545454547,253.92433,265.89935,0.8201838850297711,0.17545822114599022
8810000,14.778868,1.1953113e-05,0.8239393812127229,244.6341463414634,254.60225,266.04303,0.8267533241248712,0.19135265924581668
8820000,14.791059,1.1849032e-05,0.9029942289358233,242.65853658536585,255.10474,266.1261,0.9089041039711092,0.18909395686010036
8830000,14.7994795,1.1751157e-05,0.7906280983062017,235.11904761904762,254.72293,266.17465,0.7865253835916519,0.18165557237253302
8840000,14.773236,1.16508045e-05,0.9234703406691551,248.75,255.10214,266.3108,0.9254460111260414,0.1915524747222662
8850000,14.779257,1.1550517e-05,0.7999258850549542,231.86046511627907,253.6987,266.01086,0.795579083263874,0.1811179251864899
8860000,14.78362,1.1453487e-05,0.8796576941158714,246.34146341463415,255.27353,266.36414,0.8784451789972259,0.19101144755032004
8870000,14.8004,1.134706e-05,0.8156255201569625,234.57142857142858,254.0966,266.09433,0.8163181777511325,0.18423758447170258
8880000,14.814058,1.1248274e-05,0.7803612606392967,223.42222222222222,253.67448,265.9881,0.7821577126781146,0.17671472372280228
8890000,14.82029,1.1153997e-05,0.8100497390897501,236.9047619047619,253.61505,266.0571,0.8090473856954348,0.1870502685861928
8900000,14.818189,1.1052557e-05,0.8820745265111327,246.175,255.62387,266.44067,0.889125207811594,0.1916721235960722
8910000,14.812502,1.0946123e-05,0.8280067026969933,239.66666666666666,255.37686,266.59155,0.8220196485164619,0.18992445045816048
8920000,14.828834,1.08546565e-05,0.860721526712906,238.3170731707317,255.13472,266.5912,0.8613578360982057,0.18745345440579625
8930000,14.822232,1.0751577e-05,0.8483682198579922,231.74418604651163,254.87476,266.4739,0.8533744323392247,0.18528474122285843
8940000,14.80048,1.0647353e-05,0.920232706498809,247.58536585365854,256.3579,267.01904,0.9135620077935661,0.19370882431181466
